"id_individu","age","genre","niveau_etudes","langue_domicile","region","departement","milieu","commune","arrondismt","statut_emploi_principal","activite_principale","activite_secondaire","privation_revenus","activite_principale_isic_section","activite_principale_isic_libelle","activite_secondaire_isic_section","activite_secondaire_isic_libelle","radio","television","vehicule","ordinateur","telephone","internet","score_actifs","source_eau","assainissement","electricite_acces","electricite_freq","round_afrobarometer","annee_enquete","pays"
168062661,35,"Femme","Secondaire complet",660,"Dakar",2,"Urbain",2,5,"Inactif (ne cherche pas)",4,NA,0,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168063581,70,"Homme","Secondaire incomplet",660,"Dakar",5,"Urbain",NA,28,"Inactif (ne cherche pas)",7777,6,2,NA,NA,"O","O - Administration publique et défense",1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168063582,53,"Femme","Secondaire incomplet",660,"Dakar",5,"Urbain",NA,28,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168064051,39,"Femme","Primaire incomplet",660,"Dakar",3,"Urbain",3,18,"Inactif (ne cherche pas)",6,NA,3,"O","O - Administration publique et défense",NA,NA,0,1,0,1,1,0,3,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168064052,60,"Homme","Enseignement informel/coranique",662,"Dakar",3,"Urbain",3,18,"Employé à temps plein",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,NA,1,0,0,1,1,NA,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168064215,50,"Femme","Primaire complet",660,"Dakar",2,"Urbain",2,11,"Employé à temps plein",NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168064336,20,"Homme","Primaire complet",2,"Dakar",2,"Urbain",2,11,"Chômeur (cherche un emploi)",4,NA,4,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,NA,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168064669,24,"Homme",NA,665,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168064670,21,"Femme","Primaire complet",660,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",7777,1,2,NA,NA,NA,"Non applicable (étudiant)",1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168066497,45,"Homme","Post-secondaire incomplet",660,"Dakar",4,"Urbain",4,19,"Employé à temps plein",11,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168066498,33,"Femme","Primaire complet",660,"Dakar",1,"Rural",1,1,"Chômeur (cherche un emploi)",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,0,5,"Fontaine publique",3,"Oui",4,9,2022,"SEN"
168066499,32,"Homme","Enseignement informel/coranique",660,"Dakar",1,"Rural",1,1,"Chômeur (cherche un emploi)",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,0,0,1,1,1,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168066529,25,"Homme",NA,665,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",1,NA,3,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168066530,33,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168066921,30,"Homme","Primaire incomplet",660,"Dakar",4,"Urbain",4,19,"Inactif (ne cherche pas)",NA,NA,3,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168066922,67,"Homme","Enseignement informel/coranique",660,"Dakar",1,"Rural",1,1,"Inactif (ne cherche pas)",7777,NA,0,NA,NA,NA,NA,1,1,0,0,1,0,3,"Fontaine publique",3,"Oui",4,9,2022,"SEN"
168066923,22,"Femme","Enseignement informel/coranique",662,"Dakar",1,"Rural",1,1,"Inactif (ne cherche pas)",2,NA,4,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Fontaine publique",3,"Oui",4,9,2022,"SEN"
168068281,31,"Femme","Enseignement informel/coranique",660,"Dakar",3,"Urbain",3,18,"Chômeur (cherche un emploi)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168068282,18,"Homme","Secondaire incomplet",660,"Dakar",3,"Urbain",3,18,"Employé à temps partiel",5,NA,0,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,1,4,"Robinet dans la cour/concession",2,"Oui",2,9,2022,"SEN"
168068292,21,"Homme","Primaire incomplet",660,"Dakar",4,"Urbain",4,19,"Employé à temps partiel",6,NA,1,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168068293,50,"Homme","Enseignement informel/coranique",661,"Dakar",1,"Rural",1,1,"Employé à temps plein",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168068294,52,"Femme","Enseignement informel/coranique",661,"Dakar",1,"Rural",1,1,"Inactif (ne cherche pas)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168069188,75,"Femme","Aucun enseignement formel",660,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",5,NA,3,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,NA,NA,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168069189,24,"Homme",NA,665,"Dakar",2,"Urbain",2,11,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",2,"Oui",2,9,2022,"SEN"
168069460,38,"Homme","Primaire incomplet",660,"Dakar",3,"Urbain",3,15,"Employé à temps partiel",NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168069493,37,"Femme","Primaire incomplet",660,"Dakar",3,"Urbain",3,15,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168071905,19,"Femme","Aucun enseignement formel",661,"Dakar",2,"Urbain",2,12,"Inactif (ne cherche pas)",7777,0,3,NA,NA,NA,"Non applicable (sans emploi)",1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168071906,42,"Femme",NA,2,"Dakar",3,"Urbain",3,15,"Inactif (ne cherche pas)",NA,NA,1,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168073642,36,"Homme","Primaire incomplet",660,"Dakar",4,"Urbain",4,19,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Non",NA,9,2022,"SEN"
168073643,30,"Femme","Aucun enseignement formel",660,"Dakar",1,"Rural",1,1,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,0,1,1,0,NA,NA,NA,3,"Non",NA,9,2022,"SEN"
168073644,26,"Homme","Secondaire incomplet",660,"Dakar",1,"Rural",1,1,"Inactif (ne cherche pas)",0,NA,4,NA,"Non applicable (sans emploi)",NA,NA,0,0,1,0,1,1,3,"Robinet dans la maison",3,"Non",NA,9,2022,"SEN"
168092030,47,"Femme","Primaire complet",661,"Dakar",2,"Urbain",2,NA,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168092031,66,"Homme","Secondaire complet",660,"Dakar",2,"Urbain",2,NA,"Inactif (ne cherche pas)",7777,11,2,NA,NA,"G","G - Commerce; réparation d'automobiles",0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168092113,35,"Homme",NA,660,"Dakar",3,"Urbain",3,18,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2022,"SEN"
168092115,40,"Femme","Primaire incomplet",660,"Dakar",3,"Urbain",3,18,"Chômeur (cherche un emploi)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168095822,28,"Homme",NA,660,"Dakar",3,"Urbain",3,15,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168097630,25,"Homme",NA,660,"Dakar",1,"Urbain",NA,30,"Chômeur (cherche un emploi)",7777,0,2,NA,NA,NA,"Non applicable (sans emploi)",1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168097631,46,"Femme","Primaire incomplet",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",5,NA,2,"C","C - Industrie manufacturière",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168098280,21,"Homme","Secondaire incomplet",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168098281,39,"Femme","Primaire incomplet",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168098838,46,"Homme",NA,660,"Dakar",2,"Urbain",2,13,"Employé à temps plein",NA,NA,4,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168098855,48,"Femme",NA,660,"Dakar",2,"Urbain",2,13,"Inactif (ne cherche pas)",4,NA,0,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168098975,21,"Femme","Secondaire incomplet",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",2,"Oui",5,9,2022,"SEN"
168099212,80,"Homme","Aucun enseignement formel",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",7777,NA,1,NA,NA,NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168099218,26,"Homme",NA,660,"Dakar",1,"Urbain",NA,30,"Employé à temps plein",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168099219,23,"Femme","Secondaire incomplet",660,"Dakar",1,"Urbain",NA,30,"Inactif (ne cherche pas)",2,NA,0,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168099921,30,"Homme","Secondaire complet",660,"Dakar",2,"Urbain",2,13,"Inactif (ne cherche pas)",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,0,0,0,0,1,0,1,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168099946,20,"Femme","Secondaire incomplet",661,"Dakar",2,"Urbain",2,13,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168100200,23,"Homme",NA,2,"Dakar",2,"Urbain",2,13,"Chômeur (cherche un emploi)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168100201,50,"Femme",NA,660,"Dakar",2,"Urbain",2,13,"Inactif (ne cherche pas)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168100281,27,"Homme","Primaire incomplet",660,"Dakar",3,"Urbain",3,15,"Inactif (ne cherche pas)",6,NA,2,"O","O - Administration publique et défense",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168101981,19,"Femme","Primaire complet",660,"Dakar",4,"Urbain",6,21,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,0,0,0,0,1,1,2,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168102541,28,"Femme","Primaire incomplet",660,"Dakar",3,"Urbain",3,15,"Employé à temps plein",6,NA,2,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168103127,27,"Homme","Secondaire complet",660,"Dakar",4,"Urbain",6,21,"Employé à temps partiel",6,NA,4,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168103128,25,"Femme","Secondaire incomplet",660,"Dakar",4,"Urbain",6,21,"Chômeur (cherche un emploi)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168103270,52,"Homme","Primaire incomplet",660,"Dakar",2,"Urbain",2,13,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168106205,23,"Homme",NA,660,"Dakar",2,"Urbain",2,3,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,0,1,1,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168106670,70,"Homme","Post-secondaire incomplet",660,"Dakar",2,"Urbain",2,3,"Inactif (ne cherche pas)",7777,10,2,NA,NA,"T","T - Ménages en tant qu'employeurs",1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168106771,29,"Femme",NA,660,"Dakar",2,"Urbain",2,3,"Employé à temps plein",11,NA,1,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168108137,30,"Homme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,3,"Employé à temps plein",10,NA,2,"T","T - Ménages en tant qu'employeurs",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168112931,54,"Femme","Enseignement informel/coranique",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168112932,47,"Homme","Primaire incomplet",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,1,4,"Robinet dans la cour/concession",3,"Oui",2,9,2022,"SEN"
168112985,49,"Homme",NA,660,"Dakar",1,"Urbain",NA,31,"Employé à temps plein",NA,NA,0,NA,NA,NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168112986,42,"Femme","Secondaire incomplet",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",4,NA,1,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168113024,60,"Femme","Secondaire complet",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168113025,25,"Homme","Post-secondaire incomplet",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168114026,52,"Homme","Primaire complet",660,"Dakar",1,"Urbain",NA,31,"Chômeur (cherche un emploi)",4,NA,4,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,0,1,1,1,4,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168114027,19,"Femme","Aucun enseignement formel",660,"Dakar",1,"Urbain",NA,31,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168116230,66,"Homme","Primaire incomplet",660,"Dakar",2,"Urbain",2,11,"Inactif (ne cherche pas)",7777,NA,1,NA,NA,NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",2,"Non",NA,9,2022,"SEN"
168116231,43,"Femme","Primaire complet",660,"Dakar",2,"Urbain",2,11,"Employé à temps partiel",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168116506,28,"Femme","Secondaire incomplet",660,"Dakar",4,"Urbain",6,21,"Employé à temps partiel",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,1,4,"Robinet dans la cour/concession",1,"Oui",2,9,2022,"SEN"
168116507,30,"Homme","Secondaire incomplet",665,"Dakar",4,"Urbain",6,21,"Employé à temps partiel",NA,NA,2,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168117317,44,"Homme","Secondaire incomplet",660,"Dakar",3,"Urbain",3,15,"Inactif (ne cherche pas)",NA,NA,4,NA,NA,NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168117318,54,"Femme","Aucun enseignement formel",660,"Dakar",3,"Urbain",3,15,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,NA,1,1,0,1,1,NA,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168121294,22,"Homme","Secondaire incomplet",660,"Dakar",4,"Urbain",6,21,"Employé à temps plein",NA,NA,0,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",5,9,2022,"SEN"
168126445,57,"Homme","Primaire complet",665,"Dakar",4,"Urbain",6,21,"Employé à temps plein",NA,NA,0,NA,NA,NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168126446,23,"Femme","Secondaire incomplet",663,"Dakar",4,"Urbain",6,21,"Inactif (ne cherche pas)",NA,NA,2,NA,NA,NA,NA,0,1,0,1,1,1,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168128486,37,"Femme","Secondaire complet",660,"Dakar",2,"Urbain",2,3,"Inactif (ne cherche pas)",4,NA,1,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,1,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168128737,28,"Homme",NA,660,"Dakar",2,"Urbain",2,3,"Employé à temps plein",11,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168128754,75,"Femme","Primaire incomplet",660,"Dakar",2,"Urbain",2,NA,"Inactif (ne cherche pas)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,0,1,0,0,1,0,2,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168129474,30,"Femme","Secondaire complet",661,"Dakar",2,"Urbain",2,3,"Employé à temps partiel",0,NA,4,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,1,1,0,5,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168129834,74,"Homme","Post-secondaire incomplet",660,"Dakar",2,"Urbain",2,NA,"Inactif (ne cherche pas)",7777,12,4,NA,NA,"F","F - Construction",1,1,0,1,1,1,5,"Robinet dans la maison",2,"Oui",1,9,2022,"SEN"
168130048,21,"Femme",NA,660,"Dakar",2,"Urbain",2,13,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168130049,25,"Homme","Enseignement informel/coranique",660,"Dakar",2,"Urbain",2,NA,"Chômeur (cherche un emploi)",11,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168130950,54,"Homme","Primaire incomplet",660,"Dakar",2,"Urbain",2,NA,"Employé à temps plein",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la cour/concession",2,"Oui",4,9,2022,"SEN"
168132016,19,"Femme",NA,661,"Dakar",2,"Urbain",2,NA,"Chômeur (cherche un emploi)",0,NA,3,NA,"Non applicable (sans emploi)",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",1,9,2022,"SEN"
168132253,48,"Femme","Primaire incomplet",660,"Dakar",4,"Urbain",6,21,"Inactif (ne cherche pas)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,NA,NA,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168132254,35,"Homme",NA,665,"Dakar",4,"Urbain",6,21,"Employé à temps plein",11,NA,4,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168132313,21,"Femme","Secondaire incomplet",661,"Dakar",4,"Urbain",6,21,"Inactif (ne cherche pas)",1,NA,2,NA,"Non applicable (étudiant)",NA,NA,1,1,1,0,1,0,4,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168132314,39,"Homme","Primaire incomplet",660,"Dakar",4,"Urbain",6,21,"Employé à temps plein",10,NA,3,"T","T - Ménages en tant qu'employeurs",NA,NA,1,1,0,0,1,0,3,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168132629,33,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,NA,"Inactif (ne cherche pas)",2,NA,2,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,0,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168135928,46,"Femme","Secondaire incomplet",661,"Dakar",4,"Urbain",6,21,"Employé à temps partiel",4,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,0,1,1,0,1,0,3,"Robinet dans la cour/concession",1,"Oui",3,9,2022,"SEN"
168135929,32,"Homme",NA,660,"Dakar",4,"Urbain",6,21,"Employé à temps partiel",NA,NA,3,NA,NA,NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168137234,44,"Homme","Enseignement informel/coranique",660,"Dakar",2,"Urbain",2,11,"Employé à temps partiel",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168137235,50,"Femme","Enseignement informel/coranique",660,"Dakar",2,"Urbain",2,11,"Employé à temps partiel",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,1,1,1,5,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168137236,42,"Femme","Primaire incomplet",660,"Dakar",2,"Urbain",2,4,"Employé à temps partiel",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168137237,26,"Homme",NA,660,"Dakar",2,"Urbain",2,4,"Employé à temps partiel",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168137349,38,"Femme","Primaire complet",665,"Dakar",2,"Urbain",2,11,"Employé à temps plein",6,NA,3,"O","O - Administration publique et défense",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",2,"Oui",4,9,2022,"SEN"
168137368,54,"Homme","Enseignement informel/coranique",660,"Dakar",2,"Urbain",2,11,"Employé à temps partiel",NA,NA,2,NA,NA,NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168137407,30,"Homme",NA,660,"Dakar",2,"Urbain",2,4,"Employé à temps partiel",NA,NA,2,NA,NA,NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168137454,75,"Femme","Primaire complet",660,"Dakar",2,"Urbain",2,4,"Inactif (ne cherche pas)",5,NA,0,"C","C - Industrie manufacturière",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
168138836,22,"Femme","Primaire incomplet",660,"Dakar",4,"Urbain",6,22,"Chômeur (cherche un emploi)",6,NA,4,"O","O - Administration publique et défense",NA,NA,0,1,0,0,1,NA,NA,"Robinet dans la cour/concession",1,"Oui",4,9,2022,"SEN"
168139822,40,"Homme","Aucun enseignement formel",660,"Dakar",2,"Urbain",2,4,"Inactif (ne cherche pas)",NA,NA,0,NA,NA,NA,NA,0,1,0,0,1,1,3,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168139823,60,"Femme","Secondaire incomplet",2,"Dakar",2,"Urbain",2,4,"Inactif (ne cherche pas)",1,NA,0,NA,"Non applicable (étudiant)",NA,NA,1,1,1,0,1,NA,NA,"Fontaine publique",3,"Oui",1,9,2022,"SEN"
168140626,31,"Homme",NA,660,"Dakar",2,"Urbain",2,11,"Chômeur (cherche un emploi)",0,NA,2,NA,"Non applicable (sans emploi)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",3,9,2022,"SEN"
168140627,22,"Femme","Primaire incomplet",660,"Dakar",2,"Urbain",2,11,"Chômeur (cherche un emploi)",2,NA,3,NA,"Non applicable (femme au foyer)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168140628,35,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,4,"Chômeur (cherche un emploi)",11,NA,3,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",4,9,2022,"SEN"
168141577,18,"Femme","Secondaire incomplet",660,"Dakar",4,"Urbain",6,22,"Inactif (ne cherche pas)",1,NA,1,NA,"Non applicable (étudiant)",NA,NA,1,1,1,1,1,1,6,"Robinet dans la maison",1,"Oui",2,9,2022,"SEN"
168141578,27,"Homme","Secondaire incomplet",660,"Dakar",4,"Urbain",6,22,"Employé à temps plein",4,NA,2,"G","G - Commerce; réparation d'automobiles",NA,NA,1,1,0,0,1,1,4,"Robinet dans la maison",1,"Oui",5,9,2022,"SEN"
