"id_individu","rep_age","rep_genre","rep_niveau_etudes","rep_langue_domicile","region","departement","milieu","commune","arrondismt","source_eau","assainissement","electricite_acces","electricite_freq","manque_nourriture","manque_eau","manque_soins","manque_combustible","manque_revenus","prive_manque_nourriture","prive_manque_eau","prive_manque_soins","prive_manque_combustible","prive_manque_revenus","indice_privation","groupe_privation","round_afrobarometer","annee_enquete","pays","poids"
168163484,36,"Homme","Aucun enseignement formel",660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",2,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168163485,34,"Femme","Secondaire complet",660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",5,0,1,2,0,0,0,0,1,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168163676,29,"Homme","Post-secondaire incomplet",NA,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168164841,40,"Homme",NA,660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",2,0,2,0,2,4,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168165772,35,"Femme","Primaire incomplet",660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",5,3,2,3,2,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168165858,54,"Homme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",5,0,2,1,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168166747,53,"Femme","Secondaire complet",660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",4,0,2,0,0,0,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168166748,44,"Homme","Secondaire incomplet",660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",5,0,1,1,1,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168166894,60,"Femme","Aucun enseignement formel",660,"Dakar",2,"Urbain",2,10,"Robinet dans la maison",1,"Oui",5,0,0,0,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168167093,45,"Homme","Primaire incomplet",660,"Dakar",5,"Urbain",NA,24,"Robinet dans la cour/concession",2,"Oui",4,3,2,3,3,4,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168167094,53,"Femme","Secondaire incomplet",666,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",4,2,1,3,2,4,1,0,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168167814,42,"Homme",NA,660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",5,0,2,0,0,0,0,1,0,0,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168167815,39,"Femme",NA,660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",5,1,1,1,2,2,0,0,0,1,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168168794,24,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,6,"Fontaine publique",3,"Oui",4,0,2,0,2,2,0,1,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168168795,63,"Homme","Primaire complet",660,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",5,3,2,3,3,3,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168170398,56,"Homme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",5,0,1,0,0,1,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168170399,69,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",5,0,2,2,0,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168170488,28,"Femme","Aucun enseignement formel",660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",4,0,4,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168170489,77,"Homme","Primaire incomplet",660,"Dakar",5,"Urbain",NA,24,"Robinet dans la maison",1,"Oui",5,0,2,2,2,2,0,1,1,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168172193,52,"Homme",NA,2,"Dakar",2,"Urbain",2,4,"Robinet dans la maison",1,"Oui",3,2,3,2,2,2,1,1,1,1,1,5,"Privation sévère (3+ types)",9,2022,"SEN",1
168172194,32,"Femme",NA,660,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",4,2,2,1,2,2,1,1,0,1,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168172195,38,"Homme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",4,2,2,2,1,3,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168174003,19,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",1,"Oui",5,1,4,0,0,2,0,1,0,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168174200,26,"Homme","Secondaire complet",2,"Dakar",2,"Urbain",2,6,"Robinet dans la maison",1,"Oui",2,0,1,1,2,1,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168174201,48,"Femme","Primaire incomplet",660,"Dakar",2,"Urbain",2,6,"Fontaine publique",3,"Non",NA,2,2,2,0,2,1,1,1,0,1,4,"Privation sévère (3+ types)",9,2022,"SEN",1
168175052,61,"Homme",NA,660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",1,"Oui",5,1,3,2,1,2,0,1,1,0,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168175366,29,"Femme",NA,660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",1,"Oui",5,2,0,0,2,2,1,0,0,1,1,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168175390,41,"Homme","Primaire incomplet",660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",1,"Oui",5,0,1,2,0,2,0,0,1,0,1,2,"Privation modérée (2 types)",9,2022,"SEN",1
168176904,40,"Femme","Secondaire incomplet",660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",2,"Oui",1,0,0,0,0,3,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168176911,40,"Homme",NA,660,"Dakar",2,"Urbain",2,14,"Robinet dans la maison",1,"Oui",1,0,0,1,0,4,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
168180884,25,"Femme","Primaire incomplet",660,"Dakar",4,"Urbain",6,22,"Robinet dans la cour/concession",2,"Oui",5,0,0,1,3,0,0,0,0,1,0,1,"Privation légère (1 type)",9,2022,"SEN",1
168180893,35,"Homme","Primaire incomplet",660,"Dakar",4,"Urbain",6,22,"Robinet dans la maison",1,"Oui",4,0,2,2,2,0,0,1,1,1,0,3,"Privation sévère (3+ types)",9,2022,"SEN",1
168180975,23,"Femme","Secondaire complet",661,"Dakar",4,"Urbain",4,19,"Robinet dans la maison",1,"Oui",5,0,0,0,0,0,0,0,0,0,0,0,"Aucune privation",9,2022,"SEN",1
168180976,66,"Homme","Post-secondaire incomplet",660,"Dakar",4,"Urbain",4,19,"Robinet dans la maison",1,"Oui",2,0,0,1,0,2,0,0,0,0,1,1,"Privation légère (1 type)",9,2022,"SEN",1
